Date,S&P 500,Materials,Communication Svcs,Energy,Financials,Industrials,Technology,Cons. Staples,Real Estate,Utilities,Healthcare,Cons. Discretionary
2025-11-21,657.08837890625,42.95327377319336,111.53890991210938,44.332096099853516,51.49003601074219,149.1192626953125,136.39312744140625,77.2800064086914,40.45783996582031,43.74725341796875,153.95440673828125,112.52699279785156
2025-11-24,666.759765625,43.03783416748047,112.64532470703125,44.208152770996094,51.70927429199219,149.48800659179688,139.6431884765625,76.38716888427734,40.517189025878906,44.24353790283203,154.6016387939453,114.02901458740234
2025-11-25,673.03125,43.67952346801758,113.93116760253906,43.93052291870117,52.35700988769531,151.4014434814453,140.0176239013672,77.43872833251953,40.843624114990234,44.074798583984375,158.09677124023438,116.46917724609375
2025-11-26,677.6775512695312,44.21675109863281,114.09064483642578,44.26268768310547,52.76558303833008,152.2784423828125,141.67510986328125,78.28196716308594,41.02167892456055,44.6604118347168,157.7482452392578,117.2676010131836
2025-11-28,681.3765869140625,44.47044372558594,115.01764678955078,44.842742919921875,53.14426040649414,153.1654052734375,142.8932647705078,78.7383041381836,41.219512939453125,44.978031158447266,156.98150634765625,117.99616241455078
2025-12-01,678.2658081054688,44.36100769042969,114.47938537597656,45.27406692504883,52.70579147338867,150.923095703125,142.95816040039062,78.65894317626953,40.64578628540039,43.9259147644043,154.6315155029297,118.06602478027344
2025-12-02,679.5220947265625,43.95808792114258,114.85816192626953,44.689056396484375,52.65596389770508,152.2385711669922,144.43092346191406,78.14307403564453,40.54686737060547,43.613258361816406,153.70545959472656,117.98617553710938
2025-12-03,681.8751220703125,44.26649475097656,114.75848388671875,45.526912689208984,53.36349105834961,153.6836395263672,144.77540588378906,78.20260620117188,40.625999450683594,43.47429656982422,154.4224090576172,119.25865936279297
2025-12-04,682.3736572265625,44.00783157348633,115.41635131835938,45.72026443481445,53.47311019897461,154.48089599609375,145.31459045410156,77.82562255859375,40.556758880615234,43.38496780395508,153.24740600585938,118.8344955444336
2025-12-05,683.6697998046875,43.86357498168945,116.75202941894531,45.53186798095703,53.493038177490234,154.0523681640625,146.3779754638672,77.8355484008789,40.54686737060547,42.9780158996582,152.61012268066406,119.49319458007812
2025-12-08,681.6159057617188,43.25670623779297,115.88484191894531,45.036094665527344,53.29373550415039,153.86302185058594,147.4064178466797,77.19071960449219,40.29956817626953,42.4023323059082,150.78787231445312,117.75662994384766
2025-12-09,681.027587890625,43.16716766357422,116.01441955566406,45.3137321472168,53.09443283081055,152.7368621826172,147.7958221435547,77.3692855834961,40.062164306640625,42.432106018066406,149.32412719726562,117.74665832519531
2025-12-10,685.5443115234375,44.0128059387207,116.69222259521484,45.7896728515625,53.702308654785156,155.52731323242188,148.50474548339844,77.59745788574219,40.141300201416016,42.412254333496094,151.494873046875,119.47322845458984
2025-12-11,687.1395263671875,44.888282775878906,116.43305969238281,45.571533203125,54.67889404296875,157.19161987304688,147.7458953857422,78.17284393310547,40.358917236328125,42.71995162963867,152.92877197265625,119.94229888916016
2025-12-12,679.7514038085938,44.91813278198242,116.17390441894531,45.125335693359375,54.75861740112305,156.2050018310547,143.47238159179688,78.78790283203125,40.3094596862793,42.511512756347656,153.40673828125,120.46126556396484
2025-12-15,678.7244262695312,44.888282775878906,116.19383239746094,44.808040618896484,54.79847717285156,156.4541473388672,142.08448791503906,79.00615692138672,40.46773147583008,42.89861297607422,155.43809509277344,121.4892349243164
2025-12-16,676.8699340820312,44.76890182495117,116.2735824584961,43.43970489501953,54.4496955871582,155.52731323242188,142.34408569335938,78.64901733398438,40.11162185668945,42.71995162963867,153.4167022705078,121.6888427734375
2025-12-17,669.4219360351562,44.957923889160156,115.43628692626953,44.40150451660156,54.43973159790039,153.00595092773438,139.17889404296875,79.01607513427734,40.289676666259766,42.44203186035156,153.13787841796875,120.28162384033203
2025-12-18,674.4769287109375,44.938026428222656,116.09416198730469,43.75699996948242,54.35004425048828,154.00253295898438,141.3256378173828,78.55973815917969,40.04237747192383,42.858909606933594,153.2573699951172,122.0980224609375
2025-12-19,680.5900268554688,45.137001037597656,116.14399719238281,43.75699996948242,54.64899826049805,155.3280029296875,144.38101196289062,78.15299987792969,39.89400100708008,42.3129997253418,154.2830047607422,121.60899353027344
2025-12-22,684.8300170898438,45.66999816894531,116.66000366210938,44.209999084472656,55.31999969482422,157.0500030517578,145.16000366210938,77.87999725341797,40.189998626708984,42.470001220703125,155.3000030517578,122.33999633789062
2025-12-23,687.9600219726562,45.75,117.38999938964844,44.5,55.43000030517578,156.99000549316406,145.9499969482422,77.51000213623047,40.18000030517578,42.619998931884766,154.99000549316406,122.16999816894531
2025-12-24,690.3800048828125,45.84000015258789,118.08999633789062,44.369998931884766,55.72999954223633,157.5,146.3000030517578,78.12000274658203,40.439998626708984,42.810001373291016,155.8000030517578,122.58999633789062
2025-12-26,690.3099975585938,46.11000061035156,117.97000122070312,44.20000076293945,55.619998931884766,157.2100067138672,146.52999877929688,78.2300033569336,40.52000045776367,42.779998779296875,156.0500030517578,122.05000305175781
2025-12-29,687.8499755859375,45.7400016784668,117.88999938964844,44.619998931884766,55.31999969482422,156.8699951171875,145.8699951171875,78.27999877929688,40.630001068115234,42.86000061035156,155.80999755859375,120.8499984741211
2025-12-30,687.010009765625,45.72999954223633,118.29000091552734,44.959999084472656,55.18000030517578,156.4199981689453,145.41000366210938,78.1500015258789,40.720001220703125,42.959999084472656,155.67999267578125,120.36000061035156
2025-12-31,681.9199829101562,45.349998474121094,117.72000122070312,44.709999084472656,54.77000045776367,155.1199951171875,143.97000122070312,77.68000030517578,40.349998474121094,42.689998626708984,154.8000030517578,119.41000366210938
2026-01-02,683.1699829101562,46.119998931884766,116.9000015258789,45.650001525878906,54.93000030517578,157.97999572753906,144.3000030517578,77.69000244140625,40.380001068115234,43.18000030517578,155.50999450683594,118.3499984741211
2026-01-05,687.719970703125,46.58000183105469,117.75,46.88999938964844,56.130001068115234,159.85000610351562,144.6199951171875,77.3499984741211,40.43000030517578,42.70000076293945,155.0399932861328,120.30000305175781
2026-01-06,691.8099975585938,47.5,117.33000183105469,45.63999938964844,56.400001525878906,162.02000427246094,146.64999389648438,77.47000122070312,40.70000076293945,42.90999984741211,158.08999633789062,121.06999969482422
2026-01-07,689.5800170898438,46.68000030517578,117.08999633789062,45.130001068115234,55.61000061035156,158.97000122070312,146.52999877929688,76.62000274658203,40.13999938964844,41.869998931884766,159.66000366210938,120.9000015258789
2026-01-08,689.510009765625,47.5,117.4800033569336,46.54999923706055,55.900001525878906,160.1699981689453,144.24000549316406,78.44000244140625,40.439998626708984,41.9900016784668,158.1199951171875,122.91999816894531
2026-01-09,694.0700073242188,48.2599983215332,117.91000366210938,46.66999816894531,55.72999954223633,161.92999267578125,146.14999389648438,79.25,40.5,42.5099983215332,157.30999755859375,124.41000366210938
2026-01-12,695.1599731445312,48.52000045776367,117.55000305175781,46.34000015258789,55.290000915527344,163.1699981689453,146.7899932861328,80.18000030517578,40.619998931884766,42.58000183105469,157.3800048828125,124.5199966430664
2026-01-13,693.77001953125,48.72999954223633,116.88999938964844,47.0,54.22999954223633,164.00999450683594,146.47999572753906,81.11000061035156,40.93000030517578,42.849998474121094,156.74000549316406,124.20999908447266
